product_name,price (TL)
Philips Hd9951/00 Airfryer Izgara Seti,759.0
Philips Dst8050/20 Azur Serisi Buharlı Ütü,7599.0
Tefal Fv5696 Turbo Pro Anti-Calc Buharlı Ütü,2033.75
King KSI1004 Questo Su Isıtıcı,798.0
Arzum Ar4072 Cleanforce Blue Cyclone Filtre Elektrikli Süpürge,5999.0
Philips HD9870/20 2225 W Yağsız Fritöz Beyaz,13999.0
Sinbo 2512-13 Tost Makinesi,799.0
Fakir Kaave Plus Silver Türk Kahve Makinesi,2798.0
Sarex SR5100 Galaxy Islak/Kuru Elektrikli Süpürge  Bordo,2399.0
Fakir Temper Inox Çay Makinesi,4776.0
Sarex SR3150 Coffy Türk Kahvesi Makinesi  Kırmızı,1599.0
Tefal EY5058 Easy Fry Gril Precision Fritöz,6999.0
Arzum AR6035-B Steam Rush Eco Buharlı Düzleştirici Beyaz,1499.0
Arnica Et11133 Bora Su Filtreli Elektirikli Süpürge,11999.0
Sinbo SSM 2585 2000 W Tost Makinesi,2698.0
İrobot Roomba İ7 Akıllı Robot Süpürge,21999.0
Arnica ET11202 E-Max Antrasit Şarjlı Dikey Süpürge,10999.0
Arzum Ar 4304 Robotek X4 Lds Robot Süpürge,10168.45
Arzum Ar 2053-O Tostcu Fıt Izg.Tost Makinesi,3999.0
Arzum AR1147 Shake'N Take Neo Kişisel Blender,2399.0
Arnica ET11200 E-Max Rose Şarjlı Dikey Süpürge,6499.0
Arzum OK004-T Okka Minio Türk Kahvesi Makinesi,1999.0
Arzum AR3080 Çay Sefası Çay Makinası,3699.0
Arzum OK0020 Okka Rich Spin Pro Türk Kahvesi Makinesi Krom,5299.0
Arzum OK0020 Okka Rich Spin Pro Türk Kahvesi Makinesi Bakır,4999.0
Sinbo SVC-8617 Şarjlı Araç Süpürgesi,999.0
Sunny SNCZV012 Çelik Elektrikli Cezve,718.0
Arzum AR3135 Kuppa Filtre Kahve Makinesi,2999.0
Arzum OK0024 Okka Minio Milko Türk Kahve Makinesi Krom,3599.0
Goldmaster GM-7614 Buharlı Ütü,1199.0
Sinbo SCM-2980 Kahve Öğütücü,999.0
Kiwi Kspg 4001 Mini Süpürge,598.0
Tefal Fv5695 3000 W Turbo Pro Ütü,3169.9
Tefal Easy Fry Grill Precision Sıcak Hava Fritözü,9999.0
Philips Fc6724/01 Speedpro Dikey Süpürge,19998.0
Arzum AR2055 Chefim Çok Amaçlı Basınçlı Pişirici,5999.0
Fantom Du2100 Speedy Pro Dik Saplı Süpürge,2999.0
Sinbo Scm-2928 Cezve,299.0
Sinbo Svc-8610 Elektrikli Cycl Süpürge,3598.0
Fantom IR3000 Buharlı Ütüü,3598.0
Sunny SN5 CKM33 Pasha Çay Makinesi,1398.0
Sinbo SK-8029 Cam Su Isıtıcı,1099.0
Fantom IR2600 Buharlı Ütü,2799.0
Fantom Speedy Du 2000 Dik Saplı Süpürge,1198.0
Sinbo Sco-5043 Çok Fonksiyonlu Pişirici,669.0
Delonghi Magnifica Evo ECAM290.21.B Tam Otomatik Espresso Kahve Makinesi,28999.0
Tchibo Cafissimo Pure Plus Siyah Kapsül Kahve Makinesi,6999.0
Philips Dst5020/30 Buharlı Ütü,2999.0
Stanley Fatmax SCD711C2K 18 V 1.5 Ah Çift Akülü Darbeli Matkap + Stanley Fatmax Şarjlı El Süpürgesi Hediyeli,6999.0
Delonghi Rivelia EXAM440.55.W Tam Otomatik Espresso Kahve Makinesi,49999.0
Ar4095 Arzum Olimpia Smart Cyclone Filtreli Süpürge,6100.65
Rowenta Rh5115tr Airforce Dual Power 2in1 Dikey Süpürge,732.1
King Kyf31 Magicgrill Aırfryer & In House Grill Ev Tipi Izgara,9998.0
Philips Hr1836/00 Katı Meyve Sıkacağı,1015.9
Sarex SR7000 Easy Fit Sıcak Hava Fritözü Airfryer Siyah,3999.0
King Kyf29 Magiccooker Plus Airfryer+ Oven,5795.55
King Kyf30 Magiccooker Plus Airfryer+ Oven,7998.0
King Kyf32 Magicchefplus Dual Airfryer,7999.0
Tchibo Cafissimo Pure Plus Kırmızı Kapsül Kahve Makinesi,6999.0
Delonghi Autentica ETAM29.660.SB Tam Otomatik Espresso Kahve Makinesi,43999.0
Rowenta Row Ro6993ea X Trem Power Cyclonic Anima Elektrik Süpürgesi,2186.3
Tefal Köpüklüm Compact Beyaz,3198.0
Philips Xb9125/07 Marathon Ultimate Torbasız Elektrikli Süpürge,17999.0
Tefal TY6973 X-Pert 3.60 Flex Dikey Şarjlı Süpürge,9999.0
Arzum Ok0012 Okka Rich Spin M Türk Kahve Makinesi Bakır,4398.0
Arzum Ok0012 Okka Rich Spin M Türk Kahvesi Makinesi Krom,3799.0
Fakir Mercure 2200 W Buharlı Ütü Kırmızı,641.65
Arzum Ok0012 Okka Rich Spin M Türk Kahvesi Makinesi Krom,3799.0
Fakir Mercure 2200 W Buharlı Ütü Kırmızı,641.65
Tefal TY6983TR X-Pert 3.60 Kablosuz Dikey Şarjlı Süpürge,11999.0
Karcher W2 Plus Şarjlı Cam Temizleme Makinesi,3999.0
Karcher WD 3 V-17/4/20 1000 W Islak Kuru Elektrikli Süpürge,4999.0
Arzum AR4071 Clean Force Red Cyclone Filtreli Elektrikli Süpürge,4999.0
King K 442 Çelik Elektrikli Cezve,899.0
Preo E263ECM Otomatik Türk Kahve Makinesi Kırmızı,1798.0
Arzum Ar2017 Panetti Ekmek Yapma Makinesi,1931.15
Goldmaster Gm-7554s Automax Araç İçi Süpürge,1149.0
Goldmaster Gm-7360s Ziyade Elektrikli Cezve,399.0
Kiwi Ksi6440 Portatif Buharlı Kırışıklık Giderici - Gri,456.6
King K-324 Harman Çelik Çay Makinesi,1798.0
Fantom P5 Stand,699.0
Sinbo SHB-3186 5 Fonksiyonlu Blender Seti,1499.0
Fantom Pati Pet Bakım Tüy Toplama Süpürgesi,3798.0
Fantom P1250 Pratic Air Power Dik Saplı Süpürge Antresit,3699.0
Arzum Ar6001 Steamforce Steam Generator,8599.0
Sinbo SCM-2957 Elektrikli Cezve,999.0
Sinbo SVC-8602 Elektrikli Süpürge,1859.0
Tefal Uw4863 Extent Power Kırmızı Süpürge,6999.0
Arzum AR3129  Deminde Çay Makinesi,3599.0
Fantom Tr8600 Toz Kapanı Süpürge,5499.0
Fantom KS7200 Kahve Saati Elektrikli Cezve,598.0
Fantom Kt3000 Çelik Kettle,999.0
Goldmaster Gm7535 Yıldız Elektrikli Süpürge,3199.0
Arzum AR1181 Thermogusto Çok Fonksiyonlu Akıllı Mutfak Robotu,21999.0
Tefal Fv2868 Express Steam Max Ütü,2918.0
Sinbo SSM-2516 Tost Makinesi,779.0
King Kyf25 Magicfry Sıcak Hava Fritözü,3049.8
Preo E263ECM Otomatik Türk Kahve Makinesi Gri,1598.0
Arzum Ar4088 Olimpia Power Cyclone Filtre Elektrikli Süpürge,6999.0
Philips EP2231/40 Espresso Makinesi,25998.0
Philips Hd9255/60 Airfryer 5000 Serisi,6398.0
Sarex SR5010 Smarty Dikey Elektrikli Süpürge  Kahverengi,1449.0
Sarex SR5010 Smarty Dikey Elektrikli Süpürge  Yeşil,1699.0
Sarex SR5200 Ventu Toz Torbasız Elektrikli Süpürge  Yeşil,3299.0
Kiwi Ksi 6319c Buharlı Ütü,798.0
Tchibo Filtre Kahve Makinesi Let's Brew Siyah,3999.0
Tchibo Filtre Kahve Makinesi Let's Brew Beyaz,2999.0
Xiaomi Smart Kettle Pro Gl28314,1219.3
Fantom Ks 1000 Türk Kahvesi Makinesi,1999.0
Fantom Ks 1450 Maxpresso,7398.0
Fantom Tm 9100 Tost Makinesi,6699.0
Fantom Cc9Robotıx Halı Yıkama Makinesi,9199.0
Fantom Girdap CS 9000 Yatık Süpürge,5299.0
Fantom Kt 2450 Kettle,798.0
Arzum Ok004-N Okka Minio Kahve Makinesi Nar,1299.0
Philips Gc4909/60 Azur Buharlı Ütü,2388.8
Philips Hr2738 Narenciye Sıkacağı,1299.0
Arzum Ok004-Md Okka Minio Türk Kahve Makinesi Mürdüm,691.4
Tefal Easygliss Fv5718 Ütü,1299.0
Sunny Flora Çelik Kettle,599.0
Arzum Ar3046 Brewtime Filtre Kahve Makinesi,1270.15
Philips Fc9750/07 Powerpro Max Toz Torbasız Süpürge,25998.0
Philips Gc4567/80 Azur Buharlı Ütü,944.7
Philips Gc4552/00 Azur Buharlı Ütü,1778.6
Philips XC7040/01 SpeedPro Max Șarjlı Dikey Süpürge,9999.0
Sinbo SMX-2763 Standlı Mixer,4999.0
Goldmaster BY-5718 Gold Royal Home Set,16999.0
Goldmaster GM-7505 Elektirikli Süpürge,3999.0
Arzum OK0024 Okka Minio Milko Türk Kahve Makinesi,3599.0
Arzum Ok0010 Okka Minio Pro Türk Kahve Makinesi,4299.0
Arzum Ar4094 Olimpia Control Cyclone Toz Torbasız Süpürge,11998.0
Philips 5000 Serisi HR3781/00 El Mikseri,3249.0
Philips 5000 Serisi HR3781/20 El Mikseri Blender Seti,5899.0
Fantom TM9000 Tost Makinesi,3998.0
Fantom BL1000 Roboset Blender Seti,4699.0
Xiaomi Robot Vaccum-Mop 2 Lite,4299.0
Xiaomi Robot Vaccum-Mop 2,5899.0
Arzum Airtasty Air Fryer Sıcak Hava Fritözü Bakır,4999.0
Sarex SR3400 Kahvaltım Izgara ve Tost Makinesi  Mavi,2199.0
Sarex SR3510 Soley Buharlı Ütü  Kahverengi,1199.0
Sarex SR3510 Soley Buharlı Ütü  Mor,1699.0
King Kyf25 Magicfry Sıcak Hava Fritözü,2846.4
Sarex SR3210 Aquante Su Isıtıcı  Inox,699.0
Sarex SR3410 Toastchef Izgara ve Tost Makinesi  Siyah,4799.0
Sarex SR3400 Kahvaltım Izgara ve Tost Makinesi  Rose,2199.0
Sarex SR3500 Luna Buharlı Ütü  Kırmızı,999.0
Sarex SR3500 Luna Buharlı Ütü  Mavi,999.0
Arnica Gh26122 Ayvalık Granit Tost Makinesi,2699.0
Arzum Airtasty Air Fryer Sıcak Hava Fritözü Gümüş,4999.0
Xiaomi Vacuum Cleaner Mop 2c,13998.0
Goldmaster Gm-7613g Maxipress Buharlı Ütü,1299.0
Fantom P1200 Pratic Pro Dik Saplı Supürge,710.8
Philips HD9339/80  Cam Su Isıtıcı 1.7 L,2999.0
Philips HD9318/20 Su Isıtıcı,1699.0
Electrolux Pure C9 PC91-Alrg Süpürge,13999.0
Philips XU2000/10 Islak Kuru Robot Süpürge,18999.0
Philips STH3000/20 El Tipi Buharlı Düzleştirici,3599.0
Sinbo Scm-2953 Filtre Kahve Makinesi,1298.0
King K-569 Lena Çelik Kettle,599.0
Tefal Express Compact Sv7112 Buhar Kazanlı Ütü,1389.9
Arzum Steampro Plus Buharlı Ütü Ar6000,2899.0
Fakir Starky Öko İkisi Bir Arada Dikey Kablolu Kuru Vakum Süpürgesi,3299.0
Tefal GV9820 Pro Express Vision 3000 W Buhar Kazanlı Ütü,20999.0
Electrolux Explore 6 E6EC1-6ST Espresso Makinesi,7999.0
Sinbo SVC 8613 Torbasız Cyclonic Elektrikli Süpürge,4999.0
Electrolux E4CB1-6St Gri Smoothie Blender,3199.0
Tefal Gourmet Minute Zaman Ayarlı Tost Makinesi,8798.0
Tefal Fv9848 Ultimate Pure Kireç Avcısı Ütü,4999.0
Arnica Ayvalık 4000 Tost Makinesi Rose,3399.0
Sinbo Scm-2934 Kahve Öğütücü,899.0
Philips XC7043/01 Speedpro Max Dikey Şarjlı Süperge,19999.0
Sinbo Scm-2962 Elektrikli Cezve,192.2
Kiwi Kaf-5515 Yağsız Fritöz,914.2
Arzum Ok0013 Okka Minio Jet Türk Kahvesi Makinesi,1015.9
Arzum AR2007-O Sultane Izgara Ve Tost Makinesi Okyanus,1321.0
Arzum AR2074-B Airtasty XL Air Fryer Sıcak Hava Fritözü Bakır,7999.0
Arnica Terra Premium Toz Torbalı Elektrikli Süpürge,3863.35
Sinbo SVC-8619 Dik Saplı Şarjlı Süpürge,3999.0
Arzum AR1147-K Shake'N Take Neo Kişisel Blender,2999.0
Arnica Aroma Mini Filtre Kahve Makinesi,1399.0
Sinbo SK-8027 Su Isıtıcı,799.0
Kiwi Ksi-645 Katlanabilir Buharlı Kırışık Giderici Dikey Ütü Siyah,710.8
Arzum Ar1140 Blanco Mini Blender Seti Beyaz,2499.0
Tefal Uw3723 Compact Power Cyclonic Torbasız Elektrikli Süpürge,1921.9
Fakir Easy Chefry Sicak Hava Fritozu,4270.15
Fakir Neon Çay Makinesi Siyah Kırmızı,1015.9
Arzum Ok0010-K Okka Minio Pro Türk Kahvesi Makinesi,4299.0
Fakir Mercy Buharli Ütü Mor,710.8
Arnica Et14260 Lotus Mor Toz Torbalı Elektrikli Süpürge,6299.0
Tefal Toast Expert Tost Makinesi Metalik,5799.0
Arzum AR1139-B Chefy El Blender Seti,2199.0
Arnica Tostit Maxi Granit Izgaralı Tost Makinesi,4399.0
Kiwi Ksi-645 Katlanabilir Buharlı Kırışık Giderici Dikey Ütü Pembe,998.0
Arzum AR2074-G Airtasty XL Air Fryer Sıcak Hava Fritözü Gümüş,7999.0
Roborock S5 Max Robot Süpürge Siyah,16270.15
Roborock  Q5 Pro Akıllı Robot Süpürge,23998.0
Xiaomi Mi Mop Pro Akıllı  Robot Süpürge Siyah,6609.15
Karcher VC6 Cordless Ourfamily Şarjlı Dikey Elektrikli Süpürge,26999.0
Karcher SC2 Easyfix Buharlı Temizleyici,9999.0
Sunny Rossa Mini Pratik Dikey Süpürge Kırmızı,1198.0
Sarex SR3300 Tealab Çay Makinesi  Kırmızı,1099.0
Sarex SR3320 Tealab Glass Çay Makinesi  Inox,2399.0
Sarex SR3310 Tealab Steel Çay Makinesi  Inox,2499.0
Sarex SR3300 Tealab Çay Makinesi  Siyah,1099.0
Sunny Fal Türk Kahve Makinesi Siyah,1199.0
King Kfk 800 Buharlı Kırışık Giderici Ütü,813.45
Philips Hd9252/90 Essential Airfryer,3499.0
Luxell KB-6000 Elektrikli Barbekü,354.9
Arzum Ar3061 Çay Makinesi,1015.9
Sinbo Svc-3460 Islak&Kuru Araç İçi Elektrik Süpürgesi,399.0
Arzum Ar4092 Olimpia Line Cyclone Filtreli Süpürge,7799.0
Sinbo Sbg 7120 Elektrikli Izgara,1798.0
Xiaomi Smart Air Fryer Pro 4 L,5998.0
Sinbo Stm-5831 Elektrikli Inox Paslanmaz Çelik Çay Makinesi,1799.0
Philips HD9257/80 3000 S Airfryer XL Fritöz,5599.0
Arzum AR1147 Shake'N Take Neo Kişisel Blender,2299.0
Arzum AR4087 Gırgır 2'si 1 Arada Dikey Elektrikli Süpürge,1799.0
Arnica Et14340 Tesla Ergo Kahverengi,17999.0
Arnica Köpüklü Otomatik Türk Kahvesi Makinesi Siyah,1999.0
Arnica IH33205 Demli Stil Cam Çay Makinesi Siyah,3599.0
Arzum AR1178  Crust Mix Pro Stand Mikser,5999.0
Arzum AR4205 Magiclean Power Dikey Şarjlı Süpürge,11499.0
Sinbo Scm-2967 Elektrikli Cezve,699.0
Reeder Alfreed Robot Süpürge,4798.0
Arzum AR3136 Teamond Cam Çay Makinesi,4799.0
Altus Alk 1840 A++ 18 Btu Inverter Klima,35999.0
Denki 24 Btu A++ Invarter Klima,49999.0
Ufo S/2400 W Duvar Tipi Isıtıcı,6299.0
Denki 9 Btu A++ Invarter Klima,24999.0
Denki 12 Btu A++ Invarter Klıma,25999.0
Ufo Term  Basic 2300 Kule Tipi Isıtıcı,5999.0
Samsung Split AR09TXHQBWK/SK 9000 Btu İnverter Klima,31999.0
Baymak Duotec Compact 24-F Kombi,35999.0
Samsung Split AR18TSHZHWK/SK 18000 Btu İnverter Klima,46999.0
Hutt Smart Pet Pro Hava Temizleyici,8999.0
Hutt Smart Pro Hava Temizleyici,12999.0
Hutt Smart Pro Plus Hava Temizleyici,15999.0
Baymak Elegant Soft Duvar Tipi Klima 12 A++,32999.0
Baymak Elegant Soft Duvar Tipi Klima 24 A++,61999.0
Baymak Elegant Soft Duvar Tipi Klima 09 A++,28999.0
Altus Alk 9070 A++ Inverter 9000 Btu Klima,23999.0
Dijitsu DJT 18000 Btu A++  İnverter Klim,36999.0
Dijitsu DJT 24000 Btu A++  İnverter Klim,42999.0
Dijitsu Tornado 9000 Btu A++  İnverter Duvar Tipi Klima,22999.0
Dijitsu DJT 12000 Btu A++  İnverter Klim,25999.0
Baymak Lunatec Premix 30 kW Hermetik Tam Yoğuşmalı Kombi,38999.0
Baymak Lunatec Premix 24 kW Hermetik Tam Yoğuşmalı Kombi,37999.0
Baymak Aqua X-Led Prizmatik 50 L Termosifon,11999.0
Baymak Aqua X-Led Prizmatik 65 L Termosifon,12999.0
Baymak Aqua X-Led Prizmatik 80 L Termosifon,13599.0
Samsung AR09TXHQASI A++ İnverter Klima,28999.0
Samsung AR24BXHQASI A++  İnverter Klima,51999.0
Samsung AR12BXFCMWK WindFree™ Premium Duvar Tipi Split Klima,36999.0
Baymak Lambert Lpy Compact 30 Kombi,27999.0
Altus ALK 2440 A++ 24 BTU Inverter Klima,46999.0
Fujiplus 18 Btu A++ İnverter Klima,31999.0
Dijitsu VN09 Masaüstü Vantilatör,1399.0
Dijitsu VN50 5 Pervaneli Vantilatör,3999.0
Dijitsu VN70 Hava Temizleme Ve Vantilatör,7999.0
Baymak Duotec Compact 30-F Kombi,45999.0
Denki 18 Btu A++ Invarter Klima,39999.0
Baymak Aqua Konfor 80 Lt Termosifon,13999.0
Baymak Elegant Plus UV 18 A++ (MD) 18000 BTU Duvar Tipi Klima,44999.0
Baymak Elegant Plus Uv 24 A++ İnverter Klima (Md),52999.0
Baymak Elegant Prİme 12 A++ İnverter Klima (Md)-K,33999.0
Baymak Elegant Plus Uv 12 A++ İnverter Klima (Md)-K,32999.0
Baymak Elegant Plus Uv 09 A++ İnverter Klima (Md)-K,27999.0
Baymak Elegant Prİme 09 A++ İnverter Klima (Md)-K,26999.0
Baymak Elegant Prİme 18 A++  İnverter Klima (Md)-K,44999.0
N10 Yeşil Mini El Vantilatörü,199.0
Minisan Sr 3000 Infrared Elektrikli Isıtıcı,1299.0
Minisan Ms 2100 Elektrikli 3 Quartz Isıtıcı,1699.0
Minisan Ms 2500 Elektrikli 5 Quartz Isıtıcı,2199.0
Minisan Dp-1200q Elektrikli Quartz Isıtıcı 1200w,499.0
Minisan Sr 2600 Infrared Elektrkli Isıtıcı,1199.0
Dijitsu 11 Dilim Beyaz Turbo Fanlı Yağlı Radyatör,3999.0
Dijitsu 11 Dilim Siyah Turbo Fanlı Yağlı Radyatör,3999.0
Dijitsu Vn06a Ayaklı Vantilatör,1299.0
Dysis Htr-7407 Infrared Duvar Isıtıcı,699.0
Dysis Htr-7430 Tri Core Şömine Isıtıcı,1599.0
Baymak Duotec Compact 24 Kw,35999.0
Dysis Htr-7405 Infrared Dik Isıtıcı,1499.0
Ufo Star Duvar Tipi Isıtıcı 2900W,7799.0
Ufo Mikatronik 2400 W Kule Tipi Isıtıcı,7299.0
Sinbo SF-6785 Ayaklı Vantilatör,1999.0
Lambert Attıvo 24 Ln Kombi Yoğuşmalı,22999.0
Dysis Htr-7432 Quartz Isıtıcı,1799.0
Karcher AF 20 Hava Temizleyici,10999.0
Dijitsu Vn11 130w Hava Soğutucu,11999.0
Baymak Aqua Konfor 65 L Termosifon,9999.0
Baymak Lambert Lpy Compact 30-F Kombi,29999.0
Samsung Split AR12TXHQBWK/SK 12000 Btu İnverter Klima,34999.0
Samsung Split AR24TSHZHWK/SK 24000 Btu İnverter Klima,56999.0
Dijitsu Vn04 Sanayi Tipi Vantilatör,2999.0
Baymak Lambert Lpy Compact 24-F Kombi,29999.0
N10 Mavi Mini El Vantilatörü,199.0
N10 Pembe Mini El Vantilatörü,199.0
Baymak Elegant Soft Duvar Tipi Klima 18 A++,49999.0
Dijitsu VN 35 Hava Soğutucu,6999.0
Dijitsu VN88 Hava Soğutucu,8999.0
Dijitsu VN 55 Kule Vantilatör,6999.0
Dijitsu VN90 Hava Soğutucu,15750.0
Dijitsu Dmk 12000 Btu Mobil Klima,22999.0
Baymak Mt-8000 Mutfak Tipi Su Isıtıcı,1599.0
Altus Alk 1270 A++ Inverter 12000 Btu Klima,35999.0
Minisan SFH-03 Sunday Turbo Fanlı Isıtıcı,899.0
Baymak Elegant Prİme 24 A++ İnverter Klima (Md)-D,46999.0
Baymak Elegant Prime 18 A++ 18000 Btu Inverter Duvar Tipi Klima,43999.0
Minisan SFH-02 Sunday Turbo Fanlı Isıtıcı,899.0
Altus AL 16 5 Pervaneli Vantilatör,2999.0
Levoit Dual 150 Utrasonic Hava Nemlendirici,3499.0
Levoit Vital 200S Pro Hava Temizleyici,12999.0
Levoit Core 300S Pro Hepa Filtreli Hava Temizleyici,9999.0
Dijitsu Vn06Y Ayaklı Vantilatör,1699.0
Baymak Elegant Eco 18000 Btu A++Inverter Klima,41999.0
Baymak Aqua X-Led Prizmatik 100 L Termosifon,14999.0
Baymak Elegant Eco 12000 Btu A++Inverter Klima,29999.0
Baymak Lambert Lpy Compact 24 Premix Yoğuşmalı Kombi,26999.0
Goldplay Type C Kablo - Ev Priz 2in1 Set,269.0
X-Level XC4010L X-ChargerSmart Plus 20 W Hızlı Şarj Aleti + Lightning Kablo Beyaz,699.0
Cellairis Premium Adaptör EUPD35WQC,999.0
Cellairis Premium Kablo Pd 2İn1 1.2 Metre Siyah,649.0
X-Level XCH2006 X-View Telefon Tutucu Sıyah,849.0
X-Level XP2294 X-Powermagplus Manyetik Kablosuz Power Bank 10000 Mah,2049.0
Cellairis 3-İn-1 Düz Şarj Kablosu Siyah 1 Metre,499.0
Cellairis Premium Kablo 3 İn 1 1.5 Metre Koyu Gri,519.0
Cellairis Premium 3 İn 1 Saat Şarj,1199.0
Goldplay İph Kablo - Ev Priz 2in1 Set,269.0
Goldplay Type-C Kablo - Araç 2in1 Set,329.0
X-Level XC4001C X-Chargerc Lite 12 W Şarj Aleti + Type-C Kablo Beyaz,339.0
X-Level XC4001L X-Chargerl Lite 12 W Şarj Aleti + Lightning Kablo Beyaz,369.0
X-Level XC4010 X-ChargerSmart 20 W Usb-C Hızlı Şarj Aleti Beyaz,489.0
X-Level XCC8400 X-Trio Trio Usb A-Cable 3 İn 1,279.0
Paşatec Rave Serisi Kablopd 60W C-C 1.2M,249.0
Paşatec Pd 48W Araç Şarjı + 2'Li Pdkablo,939.0
Paşatec Rave Series Araç Tutucu - Siyah,249.0
Paşatec Pd 20W Şarj Cihazı + 2'Li Kablo,499.0
Apple 20W USB-C Power Adaptörü - MUVV3TU/A 2024,999.0
Cellairis Powerfusionpropd 20000 mAh Siyah,1999.0
Cellairis Powerfusionpropd 10000 mAh Siyah,1650.0
Cellairis Powerfusionultra 30000 mAh 65W,1819.0
Cellairis Premium Magsafe 3İn1 Katlanabilir,2499.0
Cellairis Premium Araba Şarjı PD75W Siyah,1199.0
Cellairis Premium Magsafe Araba Şarjı Siyah,979.0
Cellairis Premium Naylon Kablo Lightning2MBla,389.0
Cellairis Prem Manyetik Kablo PD60WC-C1.2M,849.0
Cellairispower Hive Pro PD 20000 mAh Siyah,1169.0
Cellairis Power Fusion Lite PD 20000 mAh,1299.0
Cellairis Premium Naylon Type-C 1 Metre Siyah,499.0
Cellairis Premium Naylon 2 İn 1 1 Metre Siyah,459.0
Cellairis Grip Bisiklet Telefon Tutucu Siyah,389.0
Cellairis Düz Seri Aydınlatmalı Kablo Siyah,499.0
Cellairis Premium Kablo Type-C-Lning Siyah,699.0
Cellairis Düz Seri Type-C-Aydınlatmalı Siyah,650.0
Cellairis Düz Seri Pd Kablo C-L 2 Metre Siyah,599.0
Cellairis Mini Araç Tutucu Magsafe Siyah,649.0
Cellairis Dik Açılı Manyetik Araç Tutucu,259.0
X-Level XCC8610 X-Startspeed Type C 1.2 Metre Hızlı Şarj Kablosu 15 W Beyaz,169.0
X-Level XCH2005 X-Moto Motosiklet Ve Bisiklet Telefon Tutucu Siyah,459.0
X-Level XCH2008 X-Ventpro Manyetik Ayarlanabilir Araç İçı Telefon Tutucu Sıyah,279.0
X-Level XCC8601 X-Start Usb-A To Type C 1.2 Metre Hızlı Şarj Kablosu 12 W Beyaz,109.0
X-Level XCC8602 X-Start Usb-A 1.2 Metre Hızlı Şarj  Kablosu 12 W Beyaz,139.0
X-Level XCC8709 X-Sharkspeed Type C 1.2 Metre Hızlı Şarj Kablosu 65 W Siyah,279.0
X-Level XCH2000 X-Mountlite Manyetik Araç İçi Telefon Tutucu Siyah,379.0
X-Level XCH2001 X-Holder Mini Manyetik Araç İçi Telefon Tutucu Siyah,269.0
X-Level XCH2007 X-Vent Mini Manyetik Araç İçi Telefon Tutucu Siyah,149.0
X-Level XCH2111 X-Magplus 3 İn 1 Kablosuz Şarj İstasyonu Siyah,979.0
X-Level XMC2500 Magcard Magnet Stand With Card Holder Siyah,1249.0
X-Level XP2277 X-Powerfusions 2 Usb Giriş/Çıkış 20000 Mah Powerbank Gri,1829.0
X-Level XP2278 X-Powers 2 Usb Giriş/Çıkış 10000 Mah Powerbank Gri,1289.0
X-Level XCC8500 X-Think Usb-A 1.2 Metre Hızlı Şarj 27 W Beyaz,139.0
X-Level XCC8501 X-Think Usb-A 1.2 Metre Hızlı Şarj Kablosu 27 W Beyaz,149.0
X-Level XCC8600 X-Start Usb-A To Micro Usb 1.2 Metre Hızlı Şarj Kablosu 12 W Beyaz,99.0
X-Level XCH2004 X-Style Bisiklet Telefon Tutucu Siyah,379.0
X-Level XCH2002 X-Mount Otomatik Araç İçi Telefon Tutucu Siyah,449.0
X-Level XCC8406 X-Powerdigi Usb-C Digital Göstergeli Kablo 100 W 5A,519.0
X-Level XCC8611 X-Startspeed Type C 1.2 Metre Hızlı Şarj Kablosu 15 W Beyaz,249.0
X-Level XCC8708 X-Sharkspeed Type C 1.2 Metre Hızlı Şarj Kablosu 65 W Kırmızı,279.0
X-Level XP2260 X-Powerpro3  Lcd Ekran 30.000 Mah Powerbank Siyah,2039.0
X-Level XP2200 X-Powerlite 10000 Mah Powerbank Siyah,729.0
X-Level XP2290 X-Powerdigi Lcd Digital 10000 Mah Powerbank Siyah,659.0
X-Level XP2295 X-Powermagplus Manyetik Kablosuz Power Bank 10000 Mah,2049.0
X-Level XP2293 X-Powermagplus Manyetik Kablosuz Power Bank 10000 Mah,2049.0
X-Level XP2292 X-Powerdual Lcd Digital 20000 Mah Powerbank Siyah,989.0
X-Level XP2299 X-Powercharge Usb+Type-C + Micro 10000 Mah 2.1A Wireless Charge Powerbank Siyah,1229.0
Cellairis Premium Type-C 1.2 Metre Siyah,599.0
X-Level XC4020 X-ChargerSmart Pro 33 W Hızlı Şarj Aleti Beyaz,609.0
X-Level XC4050 X-Chargerdrive 2 Port Araç İçi Hızlı Şarj Aleti Siyah,419.0
Mojue Type-C Şarj Kablosu Kırmızı,99.9
Mojue Micro Usb Kablosu Mavi,69.9
Mojue Type-C Şarj Kablosu Mavi,99.9
Mojue Type-C Şarj Kablosu Siyah,99.9
Ttec Minicable 30 Cm Micro Usb Kablosu Beyaz,109.0
Mojue Micro Usb Kablosu Siyah,69.9
Ttec 3.5mm Stereo Premium Ses Kablosu 1m Siyah,199.0
Mojue Pb02 20.000 Mah Taşınabilir Şarj Aleti,999.9
Mojue Pb01 10.000 Mah Taşınabilir Şarj Aleti,599.9
Mojue Micro Usb Kablosu Mor,69.9
Mojue iPhone Şarj Kablosu Beyaz,119.9
Ttec Minicable 30 Cm iPhone Şarj Kablosu Beyaz,249.0
Mojue Micro Usb Kablosu Beyaz,69.9
Mojue Micro Usb Kablosu Kırmızı,69.9
Goldplay İph Kablo - Araç 2in1 Set,329.0
Goldplay Aux Kablo,109.0
Goldplay Type C Data Ve Şarj Kablo,129.0
