tarih,grup_id,urun_adi,fiyat
2026-02-21 22:20:28,54,Varta Long Life Power Alkalin İnce Pil 4'lü,179.95
2026-02-21 22:20:28,54,Varta Alkalin Kalem Pil Max Power 4 Lü,259.95
2026-02-21 22:20:28,54,Varta Alkalin İnce Pil Max Power 4 Lü,259.95
2026-02-21 22:20:28,54,Varta Longlife Power Alkalin İnce Pil 2 Li,109.95
2026-02-21 22:20:28,54,Varta Longlife Power Alkalin Kalem Pil 2 Li,109.95
2026-02-21 22:20:28,54,Varta Longlife Alkalin İnce Pil AAA 4 Lü,155.95
2026-02-21 22:20:28,54,Varta Pil Longlife Alkalin Kalem Pil AA 4 Lü,155.95
2026-02-21 22:20:28,55,Blade Al Dedodorant 2 150 Ml,149.95
2026-02-21 22:20:28,55,Blade AL Deodorant 150 Ml,149.95
2026-02-21 22:20:28,55,Axe Leather & Cookies Erkek Deodorant Sprey 150 Ml,179.95
2026-02-21 22:20:28,55,Axe Epic Fresh Erkek Deodorant ve Vücut Spreyi 150 Ml,179.95
2026-02-21 22:20:28,55,Rexona Invisible Black White Erkek Deodorant Roll On 50 Ml,199.95
2026-02-21 22:20:28,55,Palette Deluxe Saç Boyası 10-1 Küllü Açık Sarı,359.95
2026-02-21 22:20:28,55,Emotion Natural Breeze Deodorant Roll On 50 Ml,99.99
2026-02-21 22:20:28,55,Garnier Çarpıcı Renkler Saç Boyası 5.00 Açık Kahve,189.95
2026-02-21 22:20:28,55,Garnier Çarpıcı Renkler Saç Boyası 110 Ekstra Açık Elmas Sarısı,189.95
2026-02-21 22:20:28,55,Rexona Invisible Black White Kadın Deodorant Roll On 50 Ml,199.95
2026-02-21 22:20:28,55,Axe Dark Temptation Erkek Sprey Deodorant 150 Ml,179.95
2026-02-21 22:20:28,55,Garnier Color Naturals Saç Boyası 5.52 Çikolata Kahve,189.95
2026-02-21 22:20:28,55,Rexona Cotton Dry Deodorant Roll-On 50 Ml,199.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Okyanus Ferahlığı Oda Spreyi 500 Ml,199.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Japon Kiraz Çiçeği Oda Spreyi 500 Ml,199.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Gül Suyu 350 Ml,99.95
2026-02-21 22:20:28,55,Garnier Color Naturals Saç Boyası 6.00 Koyu Kumral,189.95
2026-02-21 22:20:28,55,Elseve Renk Koruyucu Bakım Şampuanı 300 Ml,149.95
2026-02-21 22:20:28,55,Blade Green Dream Erkek Deodorant Roll On 50 Ml,149.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Japon Kiraz Çiçeği Doğal Zeytinyağlı Sıvı Sabun 1.5 Lt,299.95
2026-02-21 22:20:28,55,Rexona Mystic Love %0 Alüminyum Kadın Sprey Deodorant 150 Ml,199.95
2026-02-21 22:20:28,55,Rexona Passion %0 Alüminyum 48 Saat Koruma Kadın Sprey Deodorant 150 Ml,199.95
2026-02-21 22:20:28,55,Palette Göz Alıcı Renkler Saç Boyası 7-1 Küllü Kumral,169.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Doğal Nane Özlü Diş Macunu 90 Ml,189.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Doğal Misvak Özlü Diş Macunu 90 Ml,189.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Doğal Karanfil Özlü Diş Macunu 90 Ml,189.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Doğal Karadut Özlü 2-6 Yaş Çocuk Diş Macunu 60 Ml,149.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Hawaii Ananas Kolonyası 400 Ml,149.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Doğal Kakao ve Kahve Özlü Diş Macunu 90 ml,189.95
2026-02-21 22:20:28,55,Eyüp Sabri Tuncer Doğal Bambu Karbonlu Diş Macunu 90 Ml,189.95
2026-02-21 22:20:28,55,Palette Göz Alıcı Renkler Saç Boyası 7-77 Yoğun Bakır,169.95
2026-02-21 22:20:28,55,Palette Göz Alıcı Renkler Saç Boyası 3-65 Çikolata Kahve,169.95
2026-02-21 22:20:28,55,Blade Mountaın Fresh Roll On 50 Ml,149.95
2026-02-21 22:20:28,55,Blade Cool Fresh Roll On 50 Ml,149.95
2026-02-21 22:20:28,55,Palette Kalıcı Doğal Renkler Saç Boyası 3-68 Kızıl Çikolata,169.95
2026-02-21 22:20:28,55,Palette Kalıcı Doğal Renkler Saç Boyası 7-0 Kumral,169.95
2026-02-21 22:20:28,56,Lav Terrra Meşrubat Bardağı 3 Lü,189.95
2026-02-21 22:20:28,56,Lav Frosty Dondurmalık 3 Lü,219.95
2026-02-21 22:20:28,56,Lav Archie Meşrubat Bardağı 4 Lü 390 CC,449.95
2026-02-21 22:20:28,56,Lav Archie Meşrubat Bardağı 4 Lü 370 CC,439.95
2026-02-21 22:20:28,56,Lav Helen Meşrubat Bardağı 3 Lü,189.95
2026-02-21 22:20:28,56,Lav Odin Çerezlik 4'lü,289.95
2026-02-21 22:20:28,56,Lav Odin Kahve Yanı Bardağı 3'lü,149.95
2026-02-21 22:20:28,58,Flormar Glitter Yarı Transparan & Parlak Bitişli Simli Oje No:42 Copper,159.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:89,84.99
2026-02-21 22:20:28,58,Flormar Glitter Yarı Transparan & Parlak Bitişli Simli Oje No:02,159.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:468,84.99
2026-02-21 22:20:28,58,Flormar Calcium Gel Besleyici & Güçlendirici Kalsiyumlu Oje Bazı/Tırnak Cilası,149.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:472,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:385,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:319,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:310,84.99
2026-02-21 22:20:28,58,Flormar Pearly Yarı Transparan & Parlak Bitişli Sedefli Oje No:PL451,129.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:077,84.99
2026-02-21 22:20:28,58,Flormar Let's Stop Tırnak Bakım Cilası,149.99
2026-02-21 22:20:28,58,Flormar Moisture Boost Nemlendirici & Besleyici Oje Bazı/Tırnak Cilası,149.99
2026-02-21 22:20:28,58,Flormar No More Breaks Besleyici & Kırılma Karşıtı Oje Bazı/Tırnak Cilası,149.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:0508,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:502,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:501,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:423,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:410,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:405,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:323,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:079,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:058,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:380,84.99
2026-02-21 22:20:28,58,Flormar Pearly Yarı Transparan & Parlak Bitişli Sedefli Oje No:PL390,129.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:465,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:464,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:456,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:352,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:313,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:301,84.99
2026-02-21 22:20:28,58,Flormar Nail Enamel Yüksek Pigmentli & Parlak Bitişli Oje No:127,84.99
2026-02-21 22:20:28,59,Lpd Oscar Mangal Kömürü 1.5 Kg,89.95
2026-02-21 22:20:28,59,PİKNİK KULLAN-AT PLASTİK BARDAK OTOMAT 50'Lİ BEYAZ,34.95
2026-02-21 22:20:28,59,Piknik Tabak Orta 10 Lu,29.95
2026-02-21 22:20:28,60,Sera Şeffaf Eldiven L Beden 50'li,59.95
2026-02-21 22:20:28,60,Sera Şeffaf Eldiven M Beden 50'li,59.95
2026-02-21 22:20:28,60,Sera Şeffaf Eldiven S Beden 50'li,59.95
2026-02-21 22:20:28,60,Sera Doğal Hazır Kesilmiş Pişirme Kağıdı 10 Adet,69.95
2026-02-21 22:20:28,60,Sera Airfryer Pişirme Kağıdı 25 Adet,59.95
2026-02-21 22:20:28,60,Sera Orta Boy Çöp Poşeti Torbası 15 li,32.95
2026-02-21 22:20:28,60,Sera Tüy Toplayıcı 30'lu,39.95
2026-02-21 22:20:28,60,Sera Küçük Boy Çöp Poşeti Torbası 30 Lu,32.95
2026-02-21 22:20:28,60,Sera Nergis Kokulu Büzgülü Orta Boy Çöp Poşeti Torbası 15 Li,49.95
2026-02-21 22:20:28,60,Sera Nergis Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,49.95
2026-02-21 22:20:28,60,Sera Vanilya Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,54.95
2026-02-21 22:20:28,60,Sera Limon Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,64.95
2026-02-21 22:20:28,60,Sera Yeni Nesil Pişirme Kağıdı 10'lu,89.95
2026-02-21 22:20:28,60,Sera Fırın Torbası 8 Adet,49.95
2026-02-21 22:20:28,60,Sera Jumbo Boy Çöp Poşeti Torbası 10 Lu,99.95
2026-02-21 22:20:28,60,Sera Battal Boy Çöp Poşeti Torbası 10 Lu,89.95
2026-02-21 22:20:28,60,Sera Büyük Boy Çöp Poşeti Torbası 10 Lu,32.95
2026-02-21 22:20:28,60,Sera Banyo Boy Çöp Poşeti Torbası 30 Lu,29.95
2026-02-21 22:20:28,60,Sera Vanilya Kokulu Orta Boy Büzgülü Çöp Poşeti Torbası 15 Li,54.95
2026-02-21 22:20:28,60,Sera Limon Kokulu Büzgülü Orta Boy Çöp Poşeti Torbası 15 li,64.95
2026-02-21 22:20:28,60,Sera 196 Lı Buz Küpü Buz Torbası 7 Adet,24.95
2026-02-21 22:20:28,60,Sera Kilitli Poşet 12 Li,44.95
2026-02-21 22:20:28,60,Sera Büyük Boy 20 Li Buzdolabı Poşeti,24.95
2026-02-21 22:20:28,60,Sera Orta Boy 20 Li Buzdolabı Poşeti,24.95
2026-02-21 22:20:28,60,Sera Küçük Boy Buzdolabı Poşeti 40 lı,24.95
2026-02-21 22:20:28,60,Sera Orta Boy 20 Li Buzdolabı Poşeti 4 Al 3 Öde,64.95
2026-02-21 22:20:28,60,Sera Streç Film 33 Mt,79.95
2026-02-21 22:20:28,60,Sera Yağlı Pişirme Kağıdı 8 Mt,59.95
2026-02-21 22:20:28,60,Sera Hazır Kesilmiş Yağlı Pişirme Kağıdı 16'lı,59.95
2026-02-21 22:20:28,60,Sera Alüminyum Folyo 8 Mt,69.95
2026-02-21 22:20:28,61,Macromax Focus Otomatik Temizlik Seti,399.95
2026-02-21 22:20:28,61,Macromax Focus Black Otomatik Temizlik Seti,199.99
2026-02-21 22:20:28,61,Macromax Klasik Tırnak Koruyucu Oluklu Bulaşık Süngeri 5'li,79.95
2026-02-21 22:20:28,61,Macromax Mikrofiber Cam Bezi 2'li,119.95
2026-02-21 22:20:28,61,Macromax Airfryer Pişirme Kağıdı 20 Adet,129.95
2026-02-21 22:20:28,61,Macromax Mikrofiber Havlu Paspas,199.95
2026-02-21 22:20:28,61,Macromax Orta Boy Buzdolabı Poşeti 75 li,99.95
2026-02-21 22:20:28,61,Macromax Buzdolabı Poşeti Küçük Boy 100 li,99.95
2026-02-21 22:20:28,61,Macromax Profesyonel Çöp Poşeti Torbası Battal Boy 10 lu,99.95
2026-02-21 22:20:28,61,Macromax Streç Film 100 Mt Kesme Bıçağı Hediyeli,199.95
2026-02-21 22:20:28,61,Macromax Buzdolabı Poşeti Büyük Boy 50 li,99.95
2026-02-21 22:20:28,61,Macromax Profesyonel Çöp Poşeti Torbası Jumbo Boy 10 lu,129.95
2026-02-21 22:20:28,61,Macromax Çift Kilitli Poşet 12'li,89.95
2026-02-21 22:20:28,61,Macromax Klasik Yeşil Düz Sünger 5'li,79.95
2026-02-21 22:20:28,64,Selin Kolonya 900 Ml,171.95
2026-02-21 22:20:28,64,Pınar Sucuk Şölen 180 Gr,219.95
2026-02-21 22:20:28,64,Binnur Klasik Beyaz Peynir Kg,399.95
2026-02-21 22:20:28,64,Solo Peçete Süper 200 Lü,99.95
2026-02-21 22:20:28,64,Süperfresh Milföy 1 Kg,179.95
2026-02-21 22:20:28,65,Semiz Otu Demet,69.95
2026-02-21 22:20:28,65,Portakal Sıkmalık Kg,39.99
2026-02-21 22:20:28,65,Kavun Kg,49.99
2026-02-21 22:20:28,65,Sarımsak Yerli Demet 250 Gr,99.9
2026-02-21 22:20:28,65,Taze Zencefil Adet 250 Gr,99.95
2026-02-21 22:20:28,65,Turp Fındık Demet,42.9
2026-02-21 22:20:28,65,Deniz Börülcesi Adet,24.95
2026-02-21 22:20:28,65,Elma Fuji Kg,169.9
2026-02-21 22:20:28,65,Patlıcan Topan Kg,129.9
2026-02-21 22:20:28,65,Soğan Taze Kg,104.9
2026-02-21 22:20:28,65,Mantar İstiridye Paket 350 Gr,149.95
2026-02-21 22:20:28,65,Domates Pembe Kg,99.9
2026-02-21 22:20:28,65,Reyhan Adet,44.95
2026-02-21 22:20:28,65,Biber Köy Kg,119.9
2026-02-21 22:20:28,65,Hindistan Cevizi Adet,122.9
2026-02-21 22:20:28,65,Ananas Adet,179.95
2026-02-21 22:20:28,65,Patlıcan Kg,129.9
2026-02-21 22:20:28,65,Marul Aysberk Adet,69.95
2026-02-21 22:20:28,65,Fasulye Çalı Taze Kg,199.99
2026-02-21 22:20:28,65,Armut Santamaria Kg,159.9
2026-02-21 22:20:28,65,Patates Taze Küçük Kg,39.95
2026-02-21 22:20:28,65,Domates Sırık Kg,67.9
2026-02-21 22:20:28,65,Çilek Kg,319.95
2026-02-21 22:20:28,65,Soğan Yahnilik Adet,59.95
2026-02-21 22:20:28,65,Elma Granny Smith Kg,174.9
2026-02-21 22:20:28,66,Kivi Kg,189.9
2026-02-21 22:20:28,66,Armut Deveci Kg,124.9
2026-02-21 22:20:28,66,Cennet Elması Kg,149.95
2026-02-21 22:20:28,66,Portakal Sıkmalık Kg,39.99
2026-02-21 22:20:28,66,Kavun Kg,49.99
2026-02-21 22:20:28,66,Ayva Kg,269.9
2026-02-21 22:20:28,66,Mandalina Murcot Kg,74.95
2026-02-21 22:20:28,66,Yaban Mersini Paket-Blueberry 125Gr,159.95
2026-02-21 22:20:28,66,Kumkuat Tropik Meyve Adet 300 Gr,49.95
2026-02-21 22:20:28,66,Pomelo Tropik Meyve Adet,139.9
2026-02-21 22:20:28,66,Elma Fuji Kg,169.9
2026-02-21 22:20:28,66,Greyfurt Kg,59.95
2026-02-21 22:20:28,66,Mango Adet,99.9
2026-02-21 22:20:28,66,Mayhoş Nar Kg,149.9
2026-02-21 22:20:28,66,Hindistan Cevizi Adet,122.9
2026-02-21 22:20:28,66,Ananas Adet,179.95
2026-02-21 22:20:28,66,Armut Santamaria Kg,159.9
2026-02-21 22:20:28,66,Elma Granny Smith Kg,174.9
2026-02-21 22:20:28,66,Elma Starking Kg,129.9
2026-02-21 22:20:28,66,Elma Golden Kg,129.9
2026-02-21 22:20:28,66,Muz İthal Kg,139.9
2026-02-21 22:20:28,67,Limon Kg,129.9
2026-02-21 22:20:28,67,Pazı Adet,34.9
2026-02-21 22:20:28,67,Balkabağı Kg,49.95
2026-02-21 22:20:28,67,Pancar Kg,64.95
2026-02-21 22:20:28,67,Kırmızı Turp Kg,29.9
2026-02-21 22:20:28,67,Sarımsak Yerli Demet 250 Gr,99.9
2026-02-21 22:20:28,67,Beyaz Turp Kg,29.9
2026-02-21 22:20:28,67,Patates Tatlı Tropik Sebze Kg,129.95
2026-02-21 22:20:28,67,Biber Şili Acı Kg,149.9
2026-02-21 22:20:28,67,Taze Zencefil Adet 250 Gr,99.95
2026-02-21 22:20:28,67,Turp Fındık Demet,42.9
2026-02-21 22:20:28,67,Deniz Börülcesi Adet,24.95
2026-02-21 22:20:28,67,Brüksel Lahana Paket,109.9
2026-02-21 22:20:28,67,Marul Lolorosso,69.99
2026-02-21 22:20:28,67,Patlıcan Topan Kg,129.9
2026-02-21 22:20:28,67,Soğan Taze Kg,104.9
2026-02-21 22:20:28,67,Mantar İstiridye Paket 350 Gr,149.95
2026-02-21 22:20:28,67,Soğan Beyaz Kg,64.9
2026-02-21 22:20:28,67,Domates Pembe Kg,99.9
2026-02-21 22:20:28,67,Reyhan Adet,44.95
2026-02-21 22:20:28,67,Biber Köy Kg,119.9
